#MURAM HIGH RES FROM SOWMYA
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
431.09997 1.436728644795603e-05 1.333644906575937e-05 1.2321052687908689e-05 1.1318826159428469e-05 1.0325643395927802e-05 9.337997079451348e-06 8.357656962647577e-06 7.377607561267771e-06 6.359982560367483e-06
431.10083 1.3834138042094675e-05 1.285792485925365e-05 1.1897461507965361e-05 1.0946549867729255e-05 1.0002185363070262e-05 9.062310325493308e-06 8.129276895362031e-06 7.197326011184345e-06 6.22967524589494e-06
431.10169 1.3451459379607493e-05 1.2516016768960508e-05 1.1595088528632596e-05 1.0680558538740425e-05 9.771649324966613e-06 8.867538973835546e-06 7.970782465120143e-06 7.0757520816419606e-06 6.145528361927475e-06
431.10255 1.3253276699943426e-05 1.2344876185080975e-05 1.144397050244542e-05 1.0546122728206673e-05 9.654073861033481e-06 8.768437240864173e-06 7.891678590705413e-06 7.017842313866397e-06 6.109463899223226e-06
431.10342 1.3272745597180534e-05 1.2359956262066436e-05 1.144991937994829e-05 1.05439943873085e-05 9.647554404665167e-06 8.76148909926913e-06 7.887529056460151e-06 7.018634164975029e-06 6.116440584163239e-06
431.10428 1.3499627276715992e-05 1.2537157775085426e-05 1.1585817255400427e-05 1.0648462383892998e-05 9.729543174588149e-06 8.828004642847273e-06 7.94350590365836e-06 7.067070463556929e-06 6.158559196982819e-06
431.10514 1.3842631024065555e-05 1.2796044687124351e-05 1.1784526188548484e-05 1.0804603796058148e-05 9.855829746273424e-06 8.933170842355004e-06 8.033139674218217e-06 7.144040701117932e-06 6.223138610299439e-06
431.106 1.4144233263159238e-05 1.3016431264972785e-05 1.1952992812196603e-05 1.093933049790806e-05 9.968468579763161e-06 9.031026013778656e-06 8.120334681047718e-06 7.222040310905912e-06 6.290571059208634e-06
431.10686 1.4253677788110577e-05 1.3088738904976004e-05 1.2008001738866759e-05 1.098718526007997e-05 1.0014528873706993e-05 9.077780418592265e-06 8.168467646058044e-06 7.270630425759997e-06 6.3371275617873775e-06
431.10773 1.4108345735506967e-05 1.2968355808203903e-05 1.191475098360934e-05 1.0919142752185035e-05 9.968290102136735e-06 9.049657800639694e-06 8.154996579538241e-06 7.2686877902531395e-06 6.344191280584819e-06
431.10859 1.3762576362691375e-05 1.2696757210830811e-05 1.1704334757791987e-05 1.0757815702047927e-05 9.845427230988815e-06 8.956506312112743e-06 8.08486743390473e-06 7.217111488432942e-06 6.309427191513132e-06
431.10945 1.335026802297492e-05 1.2379250677662623e-05 1.1460439082470651e-05 1.0569949615429028e-05 9.699307782985514e-06 8.841097773536946e-06 7.992007622057673e-06 7.141713922299797e-06 6.250151799088265e-06
431.11031 1.3025732877425867e-05 1.2142646092688617e-05 1.1287500750200747e-05 1.044189191255408e-05 9.601818328781969e-06 8.763394392190124e-06 7.926080260007072e-06 7.082287052425839e-06 6.195366943404881e-06
431.11118 1.2923186148657943e-05 1.2099159473071464e-05 1.1279315481754403e-05 1.0452619229212099e-05 9.619866027497833e-06 8.780003483137644e-06 7.934297912831164e-06 7.077070381905342e-06 6.174471101559419e-06
431.11204 1.3135372626964109e-05 1.2323056749162351e-05 1.14972248054723e-05 1.0654253404248346e-05 9.798277519625908e-06 8.929309708551569e-06 8.049224262804764e-06 7.153194524427945e-06 6.209574394040763e-06
431.1129 1.369175515652878e-05 1.2832934286248788e-05 1.1956279011583618e-05 1.1060871632075984e-05 1.0150716656373815e-05 9.224629803047013e-06 8.283749632533038e-06 7.323209028803319e-06 6.3126319882605345e-06
431.11376 1.4533294810047127e-05 1.358030477234007e-05 1.2619646567222623e-05 1.1645386249039184e-05 1.0657854317996557e-05 9.652875593863746e-06 8.630214061522792e-06 7.584189486999227e-06 6.484239093418669e-06
431.11462 1.5521447301413387e-05 1.4464114159875298e-05 1.3411675163930195e-05 1.2349455365677897e-05 1.1274019408905473e-05 1.0178571734179084e-05 9.062046641002105e-06 7.917643317930233e-06 6.712876798955856e-06
431.11549 1.651802021804658e-05 1.5384863980317147e-05 1.4254036101534755e-05 1.3107798478945054e-05 1.1943222189748895e-05 1.0753775551370783e-05 9.539224139841264e-06 8.291810266806132e-06 6.976061826248534e-06
431.11635 1.748625546160254e-05 1.6304158635777337e-05 1.5103177879040293e-05 1.3873404245049196e-05 1.2617514176559292e-05 1.1331898112311682e-05 1.0018615954088991e-05 8.669405859576344e-06 7.24608981298847e-06
431.11721 1.8491745528153894e-05 1.723986936264838e-05 1.5948502732922668e-05 1.4620126096807274e-05 1.3263637417905674e-05 1.1877980864344943e-05 1.0466896197324862e-05 9.021456552178516e-06 7.501604410940282e-06
431.11807 1.956323575327273e-05 1.8178123245885138e-05 1.6758113412358516e-05 1.5310446852680598e-05 1.3845400609648314e-05 1.236089757961704e-05 1.0859855569383419e-05 9.331002891988406e-06 7.731956401590351e-06
431.11894 2.055159493768376e-05 1.898696792955003e-05 1.7421079779466106e-05 1.5854071834443044e-05 1.4291298259521797e-05 1.272627419647737e-05 1.1158474843917906e-05 9.572546672613115e-06 7.921644629216322e-06
431.1198 2.1158697768326127e-05 1.943589104292072e-05 1.775694328867016e-05 1.6108896593388718e-05 1.4488768670526153e-05 1.2884607870321667e-05 1.1292063420983286e-05 9.691533417065553e-06 8.031061134459611e-06
431.12066 2.1109696509508872e-05 1.9312866908258745e-05 1.7598404745819962e-05 1.5940323856179365e-05 1.4326957284695037e-05 1.274232646770275e-05 1.1179906447731756e-05 9.61839738925116e-06 8.004199813268672e-06
431.12152 2.029048014363474e-05 1.853229692478365e-05 1.6878900897857633e-05 1.5294033891700657e-05 1.3759108524045422e-05 1.2256966673840492e-05 1.078152789691511e-05 9.313853012693106e-06 7.805432692055851e-06
431.12238 1.8771464856539377e-05 1.716679919509007e-05 1.5665050442130013e-05 1.4227640495090079e-05 1.2833682838295351e-05 1.146828702597266e-05 1.0128534902610807e-05 8.80153343704632e-06 7.448822656355468e-06
431.12325 1.678187807024819e-05 1.5416039117928802e-05 1.4128351526477122e-05 1.2887421725652832e-05 1.1675366197813302e-05 1.048270067014313e-05 9.311746966607132e-06 8.157623987727186e-06 6.991607635518326e-06
431.12411 1.4637964619286197e-05 1.3538961940770967e-05 1.2484934707710001e-05 1.145597206025877e-05 1.0439979100195921e-05 9.434066180927195e-06 8.446168692447662e-06 7.478238135970887e-06 6.5060145075238546e-06
431.12497 1.2629540413607087e-05 1.177030730732561e-05 1.0930503224687945e-05 1.0099362159053336e-05 9.270249439397702e-06 8.445561668633049e-06 7.636499915395648e-06 6.847530121181398e-06 6.052118903563192e-06
431.12583 1.09344567010953e-05 1.0261356786716384e-05 9.596228914137779e-06 8.932132782938475e-06 8.265860029618113e-06 7.6022085726814185e-06 6.951658307798024e-06 6.316407820716671e-06 5.663742807073675e-06
431.1267 9.613506769744166e-06 9.07244977687224e-06 8.539981295417512e-06 8.007739562964134e-06 7.4735138786493755e-06 6.941386776373632e-06 6.418049637250539e-06 5.900775273336155e-06 5.351139304871595e-06
431.12756 8.653507260329464e-06 8.200322604739935e-06 7.76440115838579e-06 7.330925194123796e-06 6.8964972220352605e-06 6.462663008149201e-06 6.0313625577962194e-06 5.594942191018599e-06 5.112078021466663e-06
431.12842 8.007895669652935e-06 7.611520517814176e-06 7.2437285901610095e-06 6.880114229782993e-06 6.514988492542003e-06 6.147129421130954e-06 5.7745315357961145e-06 5.386380566154955e-06 4.941138638211497e-06
431.12928 7.6262467526076175e-06 7.268432688188936e-06 6.947048928414112e-06 6.628254648883629e-06 6.304729933859407e-06 5.973646331249691e-06 5.630843244153333e-06 5.2642399633310405e-06 4.833837243544091e-06
431.13014 7.475406099865672e-06 7.146884897577014e-06 6.8532762875409705e-06 6.555699971026987e-06 6.2478040842781924e-06 5.9271431575481e-06 5.5892474037183245e-06 5.22225396628497e-06 4.78807498440598e-06
431.13101 7.553794900913129e-06 7.244615079120087e-06 6.956012931912284e-06 6.653332029162191e-06 6.334607695179246e-06 5.9994457052588564e-06 5.644237707749669e-06 5.257741270178666e-06 4.80346133696674e-06
431.13187 7.892781614801792e-06 7.574967838222212e-06 7.256308615522914e-06 6.916152908384384e-06 6.5583970629307015e-06 6.184653069966986e-06 5.791865960087562e-06 5.368923665359223e-06 4.879809297844847e-06
431.13273 8.524855197778226e-06 8.138720875643677e-06 7.741730353967225e-06 7.328050360980897e-06 6.9039961642742036e-06 6.470520569225679e-06 6.023398332500917e-06 5.550418608654658e-06 5.014494355424518e-06
431.13359 9.411183558615633e-06 8.881026247845132e-06 8.359491318860092e-06 7.843630082958667e-06 7.3346636291399455e-06 6.828532424128411e-06 6.317758883724285e-06 5.787479239962899e-06 5.19792280395173e-06
431.13446 1.0383384941090094e-05 9.667157279392327e-06 9.004351102934324e-06 8.380505391770237e-06 7.785729954686827e-06 7.208306179931545e-06 6.636147897165324e-06 6.050877901908329e-06 5.409161386787061e-06
431.13532 1.1185814062361388e-05 1.031519911048562e-05 9.54123401871892e-06 8.834355714374431e-06 8.174250701443273e-06 7.542615201823457e-06 6.92370660203397e-06 6.29627469610586e-06 5.613619723883412e-06
431.13618 1.1613806931663762e-05 1.0678491980480521e-05 9.858072089642598e-06 9.115060675301648e-06 8.424646900667936e-06 7.766181983801421e-06 7.123148827521364e-06 6.473460060147603e-06 5.7695195581201605e-06
431.13704 1.162292632785941e-05 1.071601554106552e-05 9.915404898240862e-06 9.184415630365908e-06 8.499671889328286e-06 7.842437845416833e-06 7.198490519885654e-06 6.54788409904652e-06 5.844878837118237e-06
431.1379 1.1319786344190034e-05 1.0497278132753624e-05 9.758452193602889e-06 9.071881222743727e-06 8.418274178160178e-06 7.783007782836416e-06 7.155876128792621e-06 6.520929674934758e-06 5.835781094464175e-06
431.13877 1.0875236448232e-05 1.0152180875443716e-05 9.488889926847166e-06 8.85901151839163e-06 8.247542676481522e-06 7.64397647410204e-06 7.042087468648028e-06 6.42983880144909e-06 5.767923361440737e-06
431.13963 1.0450123538594844e-05 9.817112139078e-06 9.224051988779908e-06 8.64729345960927e-06 8.07539883751028e-06 7.5012409664096124e-06 6.921499244797543e-06 6.327136692814367e-06 5.6811521355844125e-06
431.14049 1.0171383663983116e-05 9.609675333725346e-06 9.070860097535878e-06 8.532215458710144e-06 7.985588844759698e-06 7.4265871595355475e-06 6.8540922582663536e-06 6.2612639560575065e-06 5.613582951230476e-06
431.14135 1.0141709765383538e-05 9.628400573192514e-06 9.11917717628789e-06 8.593379708814091e-06 8.046800496994118e-06 7.477731444331319e-06 6.887004961357935e-06 6.26977608663724e-06 5.5951047926719195e-06
431.14222 1.0455668953379719e-05 9.958407548727125e-06 9.442575495361625e-06 8.893346818327735e-06 8.311503154195678e-06 7.697902549020609e-06 7.055230536396669e-06 6.3806376586503785e-06 5.647605507600776e-06
431.14308 1.1197369181093703e-05 1.0665038093976172e-05 1.0092436829154422e-05 9.473599490479874e-06 8.813779064834117e-06 8.115381867682343e-06 7.3824565037030775e-06 6.613706100797555e-06 5.78687823223614e-06
431.14394 1.2406208110030137e-05 1.1768746402340784e-05 1.108043873435396e-05 1.0342028604154202e-05 9.560476118247347e-06 8.737500519189349e-06 7.877278510905598e-06 6.978935089848669e-06 6.022689586059386e-06
431.1448 1.4025574448464252e-05 1.3213303806878104e-05 1.235689471038969e-05 1.1457157705308182e-05 1.0518901589611501e-05 9.540613648853238e-06 8.525110596335369e-06 7.4703592810722626e-06 6.3554262743326955e-06
431.14567 1.588168966888738e-05 1.4855055904714307e-05 1.3803516044653298e-05 1.2721782584609809e-05 1.1610288090930276e-05 1.0463120986075895e-05 9.280863650550274e-06 8.058571383993225e-06 6.76988219197083e-06
431.14653 1.772723810853787e-05 1.6493049129357598e-05 1.5253677402813862e-05 1.3996437593755253e-05 1.2718198823821621e-05 1.1409418772358025e-05 1.0068815301726844e-05 8.687377339163367e-06 7.229954871855049e-06
431.14739 1.9326933815769127e-05 1.7927966655576873e-05 1.6534992956867315e-05 1.5131132687285035e-05 1.3712281762568366e-05 1.226736312503596e-05 1.079438527599823e-05 9.280236936107526e-06 7.68033819598877e-06
431.14825 2.0524002916897357e-05 1.9013771575824027e-05 1.751120945971317e-05 1.600032621992785e-05 1.4478096712495464e-05 1.2933756351495777e-05 1.1365722603380224e-05 9.757787957128522e-06 8.058008511817297e-06
431.14911 2.1251471693665898e-05 1.9673833435260177e-05 1.8101834310212972e-05 1.652419197784561e-05 1.4938995427223198e-05 1.3336292529675104e-05 1.171524849356707e-05 1.0057997444743444e-05 8.309161192356185e-06
431.14998 2.149811840336043e-05 1.98820218800005e-05 1.8274769052042153e-05 1.6668794282381403e-05 1.5060902593994667e-05 1.3441167235803528e-05 1.1809337482923866e-05 1.0147661154978014e-05 8.401665922614496e-06
431.15084 2.12589893181376e-05 1.9630920062649857e-05 1.8024982708389004e-05 1.6430986780926658e-05 1.4841374644006277e-05 1.3245858748221888e-05 1.1644695347659168e-05 1.0022191713917788e-05 8.328248155913044e-06
431.1517 2.0503809028564343e-05 1.8912154447619378e-05 1.7356886079054247e-05 1.5821991089633966e-05 1.429539897081784e-05 1.2767265234297168e-05 1.1238923171447112e-05 9.698095238444146e-06 8.100783625506902e-06
431.15256 1.9204135046753637e-05 1.772986269314559e-05 1.628922642120021e-05 1.4868060614849907e-05 1.3453176401458468e-05 1.2037113865618906e-05 1.0623369160729014e-05 9.204128741109919e-06 7.741562772617796e-06
431.15343 1.7431308199961537e-05 1.615288281923928e-05 1.4889388272171323e-05 1.3633411312731609e-05 1.237439504213144e-05 1.1109502306015394e-05 9.846048225181034e-06 8.581590685923332e-06 7.2836953021880535e-06
431.15429 1.5413739305104677e-05 1.4359358451122262e-05 1.3305784998655074e-05 1.2243164151748107e-05 1.1164383131093984e-05 1.007270453301986e-05 8.980868520325075e-06 7.892095801346812e-06 6.777049196653609e-06
431.15515 1.3455738796914167e-05 1.2609826633507478e-05 1.1756923037374511e-05 1.0879663464220424e-05 9.9758953122724e-06 9.05580414970958e-06 8.136963231305793e-06 7.2251631588210005e-06 6.289071074025373e-06
431.15601 1.1833897687535238e-05 1.1170345826609113e-05 1.04760332037271e-05 9.744303150027633e-06 8.983948727283754e-06 8.210924276570993e-06 7.442555835202893e-06 6.680848040559863e-06 5.888129273037113e-06
431.15688 1.0782108266876488e-05 1.0238614623853139e-05 9.631224003813706e-06 8.983744821065003e-06 8.316542455270835e-06 7.645956744695918e-06 6.9824931219791154e-06 6.320368657075343e-06 5.616619959400531e-06
431.15774 1.043636823568894e-05 9.872159091770712e-06 9.255916275217531e-06 8.623474063102162e-06 7.993156555952428e-06 7.372994384985513e-06 6.762524964513138e-06 6.147877996317999e-06 5.4841417962741025e-06
431.1586 1.0656120487598024e-05 9.92676076512013e-06 9.22840398287549e-06 8.56354183571098e-06 7.931056897458134e-06 7.323942851901455e-06 6.729803745093657e-06 6.128104411899663e-06 5.473095719714482e-06
431.15946 1.0982708123715787e-05 1.0093380724649135e-05 9.321786392281117e-06 8.627627421856188e-06 7.98898831977407e-06 7.385423860352748e-06 6.796030268368325e-06 6.1957875253435544e-06 5.537591695309235e-06
431.16032 1.0987101331732268e-05 1.008261914566219e-05 9.31690088595494e-06 8.637571659509274e-06 8.01637890515965e-06 7.428293461477562e-06 6.850882410496044e-06 6.25879919784083e-06 5.605037616980976e-06
431.16119 1.059655871995414e-05 9.799603409224561e-06 9.112675087189065e-06 8.491998637078266e-06 7.913724363825122e-06 7.3569224640121515e-06 6.804171183965321e-06 6.235374096118628e-06 5.607647444683714e-06
431.16205 9.989725026141985e-06 9.33133604949362e-06 8.74593136470203e-06 8.200399558100984e-06 7.67700360648138e-06 7.161781420659289e-06 6.645001143140402e-06 6.1135004316600695e-06 5.528733747782653e-06
431.16291 9.358346088939233e-06 8.816943404080643e-06 8.3210262542652e-06 7.844941751398806e-06 7.375838062295994e-06 6.905581355848065e-06 6.43016013928948e-06 5.9406062617000415e-06 5.399202204600288e-06
431.16377 8.82208905153302e-06 8.364149551796961e-06 7.936355280606704e-06 7.5157555163162974e-06 7.0927669640203e-06 6.662934128289731e-06 6.224784820320949e-06 5.770204939429502e-06 5.260682182882152e-06
431.16464 8.443968845652636e-06 8.04091814583761e-06 7.660957958649226e-06 7.279465515552053e-06 6.889016771975289e-06 6.487341769860745e-06 6.073610668973642e-06 5.639402750191195e-06 5.1461488538235174e-06
431.1655 8.261382397966224e-06 7.893155297350492e-06 7.541165502874461e-06 7.1789312758372066e-06 6.801948759203876e-06 6.409881564348206e-06 6.002201244721642e-06 5.570292591412673e-06 5.076726960751499e-06
431.16636 8.312240957680554e-06 7.959663645693739e-06 7.6097649004501875e-06 7.240456824520636e-06 6.852130294517423e-06 6.446665052510927e-06 6.0238265048979695e-06 5.5750094214287505e-06 5.0641150042700935e-06
431.16722 8.644281252446099e-06 8.271701969045731e-06 7.885132344336543e-06 7.474711174171618e-06 7.046001124692726e-06 6.602130583345773e-06 6.142560911244192e-06 5.658192900190982e-06 5.113524829748427e-06
431.16809 9.285724758314791e-06 8.828838740502232e-06 8.355732968848894e-06 7.867476221683327e-06 7.370508593991048e-06 6.8660015312372e-06 6.351503228828279e-06 5.8163247827631996e-06 5.224102042511416e-06
431.16895 1.017408958112818e-05 9.560603708645527e-06 8.95866215254521e-06 8.366769825129454e-06 7.78440076957091e-06 7.20691919781486e-06 6.62789259163802e-06 6.0339473229514665e-06 5.386296558753447e-06
431.16981 1.1108073995447605e-05 1.0312389940750566e-05 9.575893189856804e-06 8.881533197539843e-06 8.21714956771086e-06 7.570344530047635e-06 6.930171876636579e-06 6.280095543074383e-06 5.577774964944765e-06
431.17067 1.1817335518436968e-05 1.0895817800661366e-05 1.0069202253541678e-05 9.305937497183766e-06 8.584895615943565e-06 7.888362264368119e-06 7.202710987170823e-06 6.509199794951586e-06 5.7626702897835495e-06
431.17153 1.2131640286606597e-05 1.1189364286363986e-05 1.0345627154697615e-05 9.564439136430746e-06 8.823063647733051e-06 8.103615574184054e-06 7.393406945180191e-06 6.6742178093753306e-06 5.900500849345779e-06
431.1724 1.208783080099045e-05 1.1211124571372611e-05 1.0410553226922733e-05 9.653349132589491e-06 8.92102541928806e-06 8.200020535556973e-06 7.481977997340626e-06 6.7521128156855644e-06 5.967510197662712e-06
431.17326 1.1883873064838174e-05 1.1105858130657365e-05 1.0370263495008299e-05 9.651526702992596e-06 8.937994441389436e-06 8.222254380058943e-06 7.501500428354735e-06 6.765529187032618e-06 5.975371945425832e-06
431.17412 1.1764573415999724e-05 1.1070841391938865e-05 1.038448505540529e-05 9.68987934688122e-06 8.982920119510128e-06 8.261700731032613e-06 7.527746690265859e-06 6.77430975278653e-06 5.9664593234166745e-06
431.17498 1.1936439948111921e-05 1.1279862315589073e-05 1.0601792415741034e-05 9.896272053921928e-06 9.165846828034813e-06 8.412275035565149e-06 7.639298860820239e-06 6.842117951704115e-06 5.990064396682821e-06
431.17585 1.2519620387370412e-05 1.1835685916438334e-05 1.1111946094376603e-05 1.0349208195266754e-05 9.554661186289649e-06 8.731689062248971e-06 7.884891612989782e-06 7.01066726459982e-06 6.082463638963161e-06
431.17671 1.3530368728543462e-05 1.2752350454234647e-05 1.1926427986467027e-05 1.1058118616752816e-05 1.0157328919506118e-05 9.227454557623407e-06 8.273180914459048e-06 7.291866908240904e-06 6.2592080998567814e-06
431.17757 1.488915800801388e-05 1.3956084390700525e-05 1.2977604718192887e-05 1.1962803362255463e-05 1.0922270582159788e-05 9.857809430074159e-06 8.773798381458022e-06 7.667555670728123e-06 6.513653806141551e-06
431.17843 1.642804759135769e-05 1.5291024810123496e-05 1.4125713539515925e-05 1.2941362553615205e-05 1.174618287240675e-05 1.0538634357385964e-05 9.321912516807626e-06 8.09187465640143e-06 6.818166784213396e-06
431.1793 1.789187951609065e-05 1.6530286386601207e-05 1.517393066999071e-05 1.382595583188982e-05 1.2488330714634929e-05 1.1154762570066572e-05 9.82639777481251e-06 8.495996846309832e-06 7.125336426034731e-06
431.18016 1.896788253062805e-05 1.7411074207234134e-05 1.5902406058121563e-05 1.4432757456428876e-05 1.299552957439159e-05 1.157950807713161e-05 1.0183579661988477e-05 8.796512900388912e-06 7.371706193731843e-06
431.18102 1.9368432924157e-05 1.770426038085917e-05 1.6125324705578837e-05 1.4608650039802381e-05 1.3139853623353153e-05 1.1704653224360594e-05 1.0300481880857833e-05 8.912829229315818e-06 7.489688563610617e-06
431.18188 1.8938496393030627e-05 1.7297400199982268e-05 1.5755404252564536e-05 1.4282413210119189e-05 1.2860309505386534e-05 1.1475180981523234e-05 1.0124684760832807e-05 8.79369362288057e-06 7.430905031571704e-06
431.18275 1.7738894189369907e-05 1.6249836112380953e-05 1.4844457245409747e-05 1.3496671520254753e-05 1.2190050711519216e-05 1.0914225553088972e-05 9.66934355733753e-06 8.443660333033496e-06 7.192693193928497e-06
431.18361 1.604264838297543e-05 1.4780147779520062e-05 1.3571350812296011e-05 1.2398780299868121e-05 1.1250624477865854e-05 1.012188396368709e-05 9.016951110632663e-06 7.930436471493487e-06 6.826301520830969e-06
431.18447 1.4209969186605102e-05 1.3179294803738277e-05 1.2176352778321429e-05 1.1189669370837474e-05 1.0212130097255273e-05 9.243818313287359e-06 8.293265985367034e-06 7.360533777834604e-06 6.414009406271449e-06
431.18533 1.2539404281566603e-05 1.1702684953463869e-05 1.087854003939547e-05 1.0058636088465265e-05 9.239330160486787e-06 8.423856266711035e-06 7.622089628094971e-06 6.835335642985924e-06 6.030869476718623e-06
431.18619 1.1201770430921964e-05 1.0508058200356464e-05 9.821775258780439e-06 9.135501872190316e-06 8.447629858722957e-06 7.761764209736505e-06 7.085418851299202e-06 6.417196071607421e-06 5.721334142622801e-06
431.18706 1.0253814924789333e-05 9.653950098449255e-06 9.064771757393933e-06 8.476161694777974e-06 7.886556031172428e-06 7.2975434611815615e-06 6.712346998245042e-06 6.125774259225926e-06 5.500184028314974e-06
431.18792 9.676846927639406e-06 9.131079018221983e-06 8.60377819480188e-06 8.079001501134776e-06 7.553557872960961e-06 7.026067479585825e-06 6.495587644351144e-06 5.954283693752019e-06 5.364685520008013e-06
431.18878 9.419655714437665e-06 8.900429976405839e-06 8.4062198390008e-06 7.91520950257865e-06 7.422138547536812e-06 6.922999055395959e-06 6.414147619720482e-06 5.8866733492179455e-06 5.304763687377844e-06
431.18964 9.435417814662534e-06 8.923448147092021e-06 8.438197438010622e-06 7.954241997474669e-06 7.464912868755052e-06 6.9645141512443954e-06 6.448424044306075e-06 5.90804218157469e-06 5.309939667671377e-06
431.19051 9.698836110841005e-06 9.177218731841108e-06 8.678690788526687e-06 8.17698777562421e-06 7.664993396663772e-06 7.136469469175589e-06 6.587053417226158e-06 6.0093043525297945e-06 5.372621812325805e-06
431.19137 1.020522523990587e-05 9.656065700111406e-06 9.121894078015999e-06 8.577985938667606e-06 8.017801577082562e-06 7.435418317180194e-06 6.827511772992615e-06 6.188054989601516e-06 5.4896363880727044e-06
431.19223 1.096254914907679e-05 1.0365656703999902e-05 9.772079579951265e-06 9.160885234395983e-06 8.527013258139901e-06 7.865156341702886e-06 7.173328198100684e-06 6.446957762998941e-06 5.6616054345164505e-06
431.19309 1.1982197439219653e-05 1.131341600334977e-05 1.0634835623539151e-05 9.930642376852801e-06 9.197650507741666e-06 8.43112098398781e-06 7.630063208840576e-06 6.790934701907193e-06 5.891856741080231e-06
431.19396 1.3264556840205155e-05 1.249557823773056e-05 1.1705743702643738e-05 1.0883805122263254e-05 1.0028152226219529e-05 9.13378211678586e-06 8.200170092111524e-06 7.223982660852537e-06 6.184479726223882e-06
431.19482 1.477972565628121e-05 1.3882541186618267e-05 1.2958629903698842e-05 1.19987125863553e-05 1.1001767981212626e-05 9.961565662741337e-06 8.877267485780636e-06 7.74452387442222e-06 6.541443354332436e-06
431.19568 1.645509188713358e-05 1.5410228015643797e-05 1.4338375836946152e-05 1.3228934787183398e-05 1.2080589744894115e-05 1.0885121300759925e-05 9.640538880177019e-06 8.340280052086435e-06 6.95835492898994e-06
431.19654 1.8181184557178216e-05 1.6983938060768372e-05 1.5763130966398887e-05 1.4504180920671257e-05 1.3205067425951818e-05 1.1855480595896229e-05 1.0452029017134057e-05 8.98465733843248e-06 7.420533126969476e-06
431.19741 1.9833085939028037e-05 1.849482986612464e-05 1.71367009332867e-05 1.5739338476107893e-05 1.4300481765837015e-05 1.2808317681931988e-05 1.1258347261740122e-05 9.636328799062647e-06 7.900887640995648e-06
431.19827 2.1299220753936914e-05 1.9841591327601155e-05 1.8365638806700538e-05 1.684830093695888e-05 1.528813174885237e-05 1.3672869536725659e-05 1.1997508859853665e-05 1.024379794967623e-05 8.361527843577983e-06
431.19913 2.250004442299798e-05 2.0945773874326163e-05 1.9372513338093072e-05 1.7755925975748852e-05 1.6096295110453076e-05 1.4382006452944853e-05 1.2608086541583695e-05 1.0753023898190833e-05 8.759277484096163e-06
431.19999 2.3388334584867824e-05 2.175344283500918e-05 2.009960637795823e-05 1.8403371011511257e-05 1.6667036341892066e-05 1.487994462509052e-05 1.3037515358089568e-05 1.1115918765640773e-05 9.052959985622946e-06
431.20086 2.3932504520086225e-05 2.222443894121985e-05 2.0503149540618868e-05 1.8746280523966726e-05 1.695713004343492e-05 1.5125582154923e-05 1.3247128790839583e-05 1.1296699887546457e-05 9.210424422770635e-06
431.20172 2.4094392261033368e-05 2.2318552854360604e-05 2.0545175535551908e-05 1.8750553331245015e-05 1.69365852721039e-05 1.5092653313868884e-05 1.3213878555104376e-05 1.1274830452989506e-05 9.212651426089235e-06
431.20258 2.3819563217405226e-05 2.1992630002472674e-05 2.0193649625028183e-05 1.839351777144977e-05 1.6590095560790345e-05 1.4771340884933504e-05 1.2931588635427832e-05 1.104613171411625e-05 9.055492983195926e-06
431.20344 2.305401613904555e-05 2.1217598661065023e-05 1.9436522248879723e-05 1.7674838562017226e-05 1.5925102754112887e-05 1.4173732106630796e-05 1.2414534359459901e-05 1.0624846654960245e-05 8.751011146349131e-06
431.20431 2.179274533926796e-05 2.0010979273231864e-05 1.8304977477921226e-05 1.6633106745638507e-05 1.4983335590548706e-05 1.3341616811900999e-05 1.1702268904619713e-05 1.004658698963266e-05 8.329046513673978e-06
431.20517 2.011955696204713e-05 1.8463861614347834e-05 1.689046477749005e-05 1.5356122100664574e-05 1.3846836628181263e-05 1.2349859107072418e-05 1.0861584171999002e-05 9.369233205058046e-06 7.836525311637055e-06
431.20603 1.8212459619404816e-05 1.673771555216567e-05 1.5337744495172677e-05 1.3972759407319509e-05 1.262962108569911e-05 1.1298607807025468e-05 9.979510520549707e-06 8.66618906466012e-06 7.3300886110897014e-06
431.20689 1.629720238480352e-05 1.5024585953319645e-05 1.3811883775661034e-05 1.2625292814869223e-05 1.1454394859935004e-05 1.0293357994094063e-05 9.145517859107865e-06 8.010061764620905e-06 6.861881474708832e-06
431.20775 1.4576075258420858e-05 1.3494424793188502e-05 1.245686157367043e-05 1.1435857302753102e-05 1.0424523187691088e-05 9.420689986675085e-06 8.430075107530447e-06 7.4542143666356274e-06 6.466994492795027e-06
431.20862 1.3183931363734876e-05 1.2260728516445215e-05 1.1368078518367679e-05 1.048401863523949e-05 9.605287083210823e-06 8.732545185261596e-06 7.871966623441435e-06 7.024457288952309e-06 6.16031113501739e-06
431.20948 1.2183524540426275e-05 1.137557588892124e-05 1.058732259489322e-05 9.802270300075103e-06 9.020674542206727e-06 8.244702172853444e-06 7.4794111250807616e-06 6.72308496391051e-06 5.942227019450308e-06
431.21034 1.1583397310485971e-05 1.0841326419260145e-05 1.0111605074615756e-05 9.383780154756726e-06 8.660932454455033e-06 7.945248985487976e-06 7.239421763509833e-06 6.538389960164216e-06 5.8055915868146845e-06
